title,type,speaker,dialogue_raw,dialogue_clean,stage_direction_inline,scene_note_inline,stage_direction_only,scene_note_only,season,episode
The One Where No One's Ready,dialogue,ROSS,"Uh, huh. Yeah, right after I thank everyone for giving money to the museum, I sing a song about the wonder that is Joey.","Uh, huh. Yeah, right after I thank everyone for giving money to the museum, I sing a song about the wonder that is Joey.",,,,,3,2
The One Where No One's Ready,dialogue,PHOEBE,(entering) Hello.,Hello.,(entering),,,,3,2
The One Where No One's Ready,dialogue,ROSS,Hey!,Hey!,,,,,3,2
The One Where No One's Ready,dialogue,JOEY,Whoa!,Whoa!,,,,,3,2
The One Where No One's Ready,dialogue,ROSS,"Wow, hello! You look great!","Wow, hello! You look great!",,,,,3,2
The One Where No One's Ready,dialogue,PHOEBE,"Thank you! I know, though.","Thank you! I know, though.",,,,,3,2
The One Where No One's Ready,dialogue,ROSS,"You see this, this is a person who is ready to go. Phoebe you, oh, you are my star.","You see this, this is a person who is ready to go. Phoebe you, oh, you are my star.",,,,,3,2
The One Where No One's Ready,dialogue,PHOEBE,"Ohh, well, you're my lucky penny.","Ohh, well, you're my lucky penny.",,,,,3,2
The One Where No One's Ready,dialogue,CHANDLER,"(entering from bathroom, with an issue of Cosmo) All right, I took the quiz, and it turns out, I do put career before men. (to Joey) Get up.","All right, I took the quiz, and it turns out, I do put career before men.  Get up.","(entering from bathroom, with an issue of Cosmo) | (to Joey)",,,,3,2
The One Where No One's Ready,dialogue,JOEY,What?,What?,,,,,3,2
The One Where No One's Ready,dialogue,CHANDLER,You're in my seat.,You're in my seat.,,,,,3,2
The One Where No One's Ready,dialogue,JOEY,How is this your seat?,How is this your seat?,,,,,3,2
The One Where No One's Ready,dialogue,CHANDLER,'Cause I was sitting there.,'Cause I was sitting there.,,,,,3,2
The One Where No One's Ready,dialogue,JOEY,But then you left.,But then you left.,,,,,3,2
The One Where No One's Ready,dialogue,CHANDLER,"Well, it's not like I went to Spain. I went to the bathroom, you knew I was coming back.","Well, it's not like I went to Spain. I went to the bathroom, you knew I was coming back.",,,,,3,2
The One Where No One's Ready,dialogue,JOEY,"What's the big deal, sit somewhere else.","What's the big deal, sit somewhere else.",,,,,3,2
The One Where No One's Ready,dialogue,CHANDLER,"The big deal is I was sitting there last, so, that's my seat.","The big deal is I was sitting there last, so, that's my seat.",,,,,3,2
The One Where No One's Ready,dialogue,JOEY,"Well, actually the last place you were sitting was in there (points to the bathroom). Soo...","Well, actually the last place you were sitting was in there . Soo...",(points to the bathroom),,,,3,2
The One Where No One's Ready,dialogue,ROSS,"You guys, you know what, you know what, it doesn't matter, because you both have to go get dressed before the big vain in my head pops. So..","You guys, you know what, you know what, it doesn't matter, because you both have to go get dressed before the big vain in my head pops. So..",,,,,3,2
The One Where No One's Ready,dialogue,CHANDLER,"All right, Ross, I just have to do one thing, really quickly, it's not a big deal. (yells at Joey) GET UP!!","All right, Ross, I just have to do one thing, really quickly, it's not a big deal.  GET UP!!",(yells at Joey),,,,3,2
The One Where No One's Ready,dialogue,MONICA,(entering) Hi.,Hi.,(entering),,,,3,2
The One Where No One's Ready,dialogue,ALL,Hey.,Hey.,,,,,3,2
The One Where No One's Ready,dialogue,MONICA,"Ooh, Phoebe, you look great!","Ooh, Phoebe, you look great!",,,,,3,2
The One Where No One's Ready,dialogue,PHOEBE,All right all ready.,All right all ready.,,,,,3,2
The One Where No One's Ready,dialogue,MONICA,"(to Ross) Ooh, are you gonna do magic?","Ooh, are you gonna do magic?",(to Ross),,,,3,2
The One Where No One's Ready,dialogue,ROSS,"That's, that's funny. Change!","That's, that's funny. Change!",,,,,3,2
The One Where No One's Ready,dialogue,MONICA,Hang on a second I just got in.,Hang on a second I just got in.,,,,,3,2
The One Where No One's Ready,dialogue,ROSS,"Look, I don't care it starts at eight, we can't be late.","Look, I don't care it starts at eight, we can't be late.",,,,,3,2
The One Where No One's Ready,dialogue,PHOEBE,"We could not, would not want to wait.","We could not, would not want to wait.",,,,,3,2
The One Where No One's Ready,dialogue,ROSS,"Look, our table is down in front, okay, my boss is gonna be there, everyone will see if we arrive after it starts.","Look, our table is down in front, okay, my boss is gonna be there, everyone will see if we arrive after it starts.",,,,,3,2
The One Where No One's Ready,dialogue,MONICA,Has somebody been drinking my fat? (Joey and Chandler look at each other),Has somebody been drinking my fat?,(Joey and Chandler look at each other),,,,3,2
The One Where No One's Ready,dialogue,RACHEL,"(entering from her bedroom) You guys, (holds up an outfit) does this look like something the girlfriend of a paleontologist would wear?","You guys,  does this look like something the girlfriend of a paleontologist would wear?",(entering from her bedroom) | (holds up an outfit),,,,3,2
The One Where No One's Ready,dialogue,PHOEBE,"I don't know, you might be the first one.","I don't know, you might be the first one.",,,,,3,2
The One Where No One's Ready,dialogue,MONICA,"Rach, did you check the machine?","Rach, did you check the machine?",,,,,3,2
The One Where No One's Ready,dialogue,RACHEL,"Uh, no. Wait, you know what, this is the outfit that makes my calves look fat. Nevermind.","Uh, no. Wait, you know what, this is the outfit that makes my calves look fat. Nevermind.",,,,,3,2
The One Where No One's Ready,dialogue,CHANDLER,"Well, Joey, I wrote a little song today. It's called: Get Up.","Well, Joey, I wrote a little song today. It's called: Get Up.",,,,,3,2
The One Where No One's Ready,dialogue,JOEY,All right! You can have the chair.,All right! You can have the chair.,,,,,3,2
The One Where No One's Ready,dialogue,CHANDLER,Really!,Really!,,,,,3,2
The One Where No One's Ready,dialogue,JOEY,"Oh my, would you look at that! (holds up crossed fingers)","Oh my, would you look at that!",(holds up crossed fingers),,,,3,2
The One Where No One's Ready,dialogue,PHOEBE,"(on machine) ""Hi, it's me, I'm coming over now. Hey, what if I'm already there when your playing this message?"" (to the guys) Is that too spooky?","""Hi, it's me, I'm coming over now. Hey, what if I'm already there when your playing this message?""  Is that too spooky?",(on machine) | (to the guys),,,,3,2
The One Where No One's Ready,dialogue,ROSS,"(on machine) ""Hi Rach, are you there? It's me, pick up. Rachel. Rach!""","""Hi Rach, are you there? It's me, pick up. Rachel. Rach!""",(on machine),,,,3,2
The One Where No One's Ready,dialogue,RACHEL,(entering from her bedroom) What?!,What?!,(entering from her bedroom),,,,3,2
The One Where No One's Ready,dialogue,ROSS,Nevermind.,Nevermind.,,,,,3,2
The One Where No One's Ready,dialogue,RICHARD,"(on machine) ""Monica, it's Richard. Call me.""","""Monica, it's Richard. Call me.""",(on machine),,,,3,2
The One Where No One's Ready,dialogue,MONICA,Is-is-is that message old or new? (yelling) Old or new?! Old or new?!,Is-is-is that message old or new?  Old or new?! Old or new?!,(yelling),,,,3,2
The One Where No One's Ready,dialogue,ROSS,"It's old, it's definitely old. Didn't you hear the, the double beep?","It's old, it's definitely old. Didn't you hear the, the double beep?",,,,,3,2
The One Where No One's Ready,dialogue,MONICA,"What if it's new? I mean, we agreed not to talk again, unless we had something really important to say. Shouldn't I call him back?","What if it's new? I mean, we agreed not to talk again, unless we had something really important to say. Shouldn't I call him back?",,,,,3,2
The One Where No One's Ready,dialogue,CHANDLER,"Honey, you did call him back. 'Cause, it's, it's really old.","Honey, you did call him back. 'Cause, it's, it's really old.",,,,,3,2
The One Where No One's Ready,dialogue,ROSS,"Yeah, see Mon, listen, listen. When Carol and I broke up, I went through the same thing. And you know what I did?","Yeah, see Mon, listen, listen. When Carol and I broke up, I went through the same thing. And you know what I did?",,,,,3,2
The One Where No One's Ready,dialogue,MONICA,Huh?,Huh?,,,,,3,2
The One Where No One's Ready,dialogue,ROSS,"I.....got.....dressed. Really, really quickly. Okay, okay. (Rachel starts to follow Monica into her room, but Ross stops her and sends her back to her room.) There we go, there we go.","I.....got.....dressed. Really, really quickly. Okay, okay.  There we go, there we go.","(Rachel starts to follow Monica into her room, but Ross stops her and sends her back to her room.)",,,,3,2
The One Where No One's Ready,dialogue,CHANDLER,"You know what, okay, fine. Don't get up, you just sit right there. I just hope, you don't mind, you know, my hand right here. (holds his hand a couple of inches in front of Joey's face) Op, not touching, can't get mad! Not touching can't get mad! Not touching can't get mad! (Joey flings some dip onto Phoebe's dress)","You know what, okay, fine. Don't get up, you just sit right there. I just hope, you don't mind, you know, my hand right here.  Op, not touching, can't get mad! Not touching can't get mad! Not touching can't get mad!",(holds his hand a couple of inches in front of Joey's face) | (Joey flings some dip onto Phoebe's dress),,,,3,2
The One Where No One's Ready,dialogue,PHOEBE,Ah! Oh my God! You r-r-rotten boys!,Ah! Oh my God! You r-r-rotten boys!,,,,,3,2
The One Where No One's Ready,dialogue,"CHANDLER, JOEY",Sorry Phoebe.,Sorry Phoebe.,,,,,3,2
The One Where No One's Ready,dialogue,JOEY,I'm so sorry.,I'm so sorry.,,,,,3,2
The One Where No One's Ready,dialogue,PHOEBE,What am I gonna do?,What am I gonna do?,,,,,3,2
The One Where No One's Ready,dialogue,ROSS,"No, no, don't, don't, rub it! Don't! (clapping) What gets out hummus?! What gets out hummus?!","No, no, don't, don't, rub it! Don't!  What gets out hummus?! What gets out hummus?!",(clapping),,,,3,2
The One Where No One's Ready,dialogue,PHOEBE,"Monica, Monica, you know what gets out hummus.","Monica, Monica, you know what gets out hummus.",,,,,3,2
The One Where No One's Ready,dialogue,MONICA,"If it is a new message, what is he calling to say?","If it is a new message, what is he calling to say?",,,,,3,2
The One Where No One's Ready,dialogue,PHOEBE,"Okay, thanks. Yeah, I'll try that.","Okay, thanks. Yeah, I'll try that.",,,,,3,2
The One Where No One's Ready,dialogue,CHANDLER,Maybe he's calling to say your obsessive and crazy.,Maybe he's calling to say your obsessive and crazy.,,,,,3,2
The One Where No One's Ready,dialogue,MONICA,"So, should I call him back?","So, should I call him back?",,,,,3,2
The One Where No One's Ready,dialogue,THE GUYS,Noo! (Monica starts to go back into her room and stops) NO!,Noo!  NO!,(Monica starts to go back into her room and stops),,,,3,2
The One Where No One's Ready,dialogue,CHANDLER,"All right, fine, you know what, we'll both sit in the chair. (sits on Joey's lap) I'm soooo, comfortable.","All right, fine, you know what, we'll both sit in the chair.  I'm soooo, comfortable.",(sits on Joey's lap),,,,3,2
The One Where No One's Ready,dialogue,JOEY,"Me too. In fact, I think I might be a little too comfortable.","Me too. In fact, I think I might be a little too comfortable.",,,,,3,2
The One Where No One's Ready,dialogue,CHANDLER,All right! (jumps up),All right!,(jumps up),,,,3,2
The One Where No One's Ready,dialogue,ROSS,"Okay, look, we have nineteen minutes. Okay, Chandler, I want you to go and change! Okay. And then, when you come back, Joey will go change, and he'll have vacated the chair. Okay. Okay.","Okay, look, we have nineteen minutes. Okay, Chandler, I want you to go and change! Okay. And then, when you come back, Joey will go change, and he'll have vacated the chair. Okay. Okay.",,,,,3,2
The One Where No One's Ready,dialogue,CHANDLER,"All right! Fine! I'm going. But when I get back it's chair sitting, and I'm the guy who's....sitting in a chair! (leaves)","All right! Fine! I'm going. But when I get back it's chair sitting, and I'm the guy who's....sitting in a chair!",(leaves),,,,3,2
The One Where No One's Ready,dialogue,RACHEL,"(entering from her room) Is this a little too... (sees Phoebe) Pheebs, what happened?","Is this a little too...  Pheebs, what happened?",(entering from her room) | (sees Phoebe),,,,3,2
The One Where No One's Ready,dialogue,PHOEBE,Hummus. I got the hummus.,Hummus. I got the hummus.,,,,,3,2
The One Where No One's Ready,dialogue,RACHEL,"Ooooh! Honey, well we'll find you something. Do you wanna wear my black jacket?","Ooooh! Honey, well we'll find you something. Do you wanna wear my black jacket?",,,,,3,2
The One Where No One's Ready,dialogue,PHOEBE,That won't go with this dress though.,That won't go with this dress though.,,,,,3,2
The One Where No One's Ready,dialogue,RACHEL,"No, you're right. Well, we'll find something. Let's just get you out of that. Come on.","No, you're right. Well, we'll find something. Let's just get you out of that. Come on.",,,,,3,2
The One Where No One's Ready,dialogue,ROSS,"No, no, no, no, no, no, not out of that, not out of clothes.","No, no, no, no, no, no, not out of that, not out of clothes.",,,,,3,2
The One Where No One's Ready,dialogue,RACHEL,"Monica, can Phoebe borrow your green dress?","Monica, can Phoebe borrow your green dress?",,,,,3,2
The One Where No One's Ready,dialogue,MONICA,I called him.,I called him.,,,,,3,2
