episode_number,title,writers,type,speaker,dialogue_raw,dialogue_clean,stage_direction_inline,scene_note_inline,stage_direction_only,scene_note_only,content,season,episode
S03E08,The One With The Giant Poking Device,Adam Chase,dialogue,Phoebe,I’ve found....,I’ve found....,,,,,,03,08
S03E08,The One With The Giant Poking Device,Adam Chase,dialogue,Chandler and Phoebe,"...in you, my endless (Phoebe goes high pitched, Chandler goes low pitched) love. (they both look at each other.) My endless love. (once again they don’t match tones, and they just look at each other)","...in you, my endless  love.  My endless love.","(Phoebe goes high pitched, Chandler goes low pitched) | (they both look at each other.) | (once again they don’t match tones, and they just look at each other)",,,,,03,08
S03E08,The One With The Giant Poking Device,Adam Chase,content,,,,,,,,End,03,08
S03E09,The One With The Football,Ira Ungerleider,scene_note,,,,,,,"Scene: Monica and Rachel's, the whole gang is there, the guys are watching football, the girls are cooking Thanksgiving dinner.",,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,The Guys,(reacting to a play) Yes! Yes! Yes! Yes! Awww!,Yes! Yes! Yes! Yes! Awww!,(reacting to a play),,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Phoebe,"Hey, it’s your Thanksgiving too, y'know, instead of watching football, you could help.","Hey, it’s your Thanksgiving too, y'know, instead of watching football, you could help.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,The Guys,We will. (they don’t move),We will.,(they don’t move),,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Monica,"Okay, Rachel, you wanna put the marshmellows in concentric circles.","Okay, Rachel, you wanna put the marshmellows in concentric circles.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Rachel,"No Mon, you want to put them in concentric circles. I want to do this.","No Mon, you want to put them in concentric circles. I want to do this.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,stage_direction,,,,,,"Rachel sticks a marshmellow into Monica’s nose. Monica takes it out of her nose by closing one nostril, and blowing.",,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Monica,Every year.,Every year.,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,content,,,,,,,,Opening Credits,03,09
S03E09,The One With The Football,Ira Ungerleider,scene_note,,,,,,,"Scene: Monica and Rachel's, continued from earlier.",,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Phoebe,"Y'know, for once, I am going to sit down and try to watch one of these things. (just as she sits down).","Y'know, for once, I am going to sit down and try to watch one of these things. .",(just as she sits down),,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Ross,Halftime.,Halftime.,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Joey,"Hey, who wants to ah, throw the ball around a little, maybe get a little three on three going?","Hey, who wants to ah, throw the ball around a little, maybe get a little three on three going?",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Rachel,Oh! That would be sooo much fun!,Oh! That would be sooo much fun!,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Phoebe,"Oh, can I play too? I’ve never played football, like ever.","Oh, can I play too? I’ve never played football, like ever.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Joey,"Great, you can cover Chandler.","Great, you can cover Chandler.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Chandler,"No, no, no, I don’t, I don’t really wanna play.","No, no, no, I don’t, I don’t really wanna play.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Joey,Come on man! You never want to do anything since you and Janice broke up.,Come on man! You never want to do anything since you and Janice broke up.,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Chandler,That’s not true! I wanted to wear my bathrobe and eat peanut clusters all day. I wanted to start drinking in the morning. Don’t say that I don’t have goals!,That’s not true! I wanted to wear my bathrobe and eat peanut clusters all day. I wanted to start drinking in the morning. Don’t say that I don’t have goals!,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Joey,"Chandler, you have to start getting over her. All right, if you play, you get some fresh air, maybe it’ll take your mind off Janice, and if you don’t play, everyone will be mad at you ‘cause the teams won’t be even. Come on.","Chandler, you have to start getting over her. All right, if you play, you get some fresh air, maybe it’ll take your mind off Janice, and if you don’t play, everyone will be mad at you ‘cause the teams won’t be even. Come on.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Chandler,"Yeah, all right, I’ll play.","Yeah, all right, I’ll play.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Phoebe,Yay!!,Yay!!,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Rachel,Let’s do it! Ross?,Let’s do it! Ross?,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Ross,What?,What?,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Rachel,Do you wanna play football?,Do you wanna play football?,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Ross,"Um, Monica and I aren’t supposed to play football.","Um, Monica and I aren’t supposed to play football.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Joey,Says who? Your mom?,Says who? Your mom?,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Monica and Ross,Yeah.,Yeah.,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Monica,"Well, every, every Thanksgiving um, we used to have a touch football game called the ‘Geller Bowl.’","Well, every, every Thanksgiving um, we used to have a touch football game called the ‘Geller Bowl.’",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Chandler,"No, no, no, you say that proudly.","No, no, no, you say that proudly.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Monica,"Anyway, Ross and I were always captains, and um, it got kind’ve competitive and one year, Geller Bowl VI, I accidentally broke Ross’s nose.","Anyway, Ross and I were always captains, and um, it got kind’ve competitive and one year, Geller Bowl VI, I accidentally broke Ross’s nose.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Ross,"It was soo not an accident. She saw I was about to tag her, so she threw her big fat grandma arm elbow right into my face. And just keep running.","It was soo not an accident. She saw I was about to tag her, so she threw her big fat grandma arm elbow right into my face. And just keep running.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Monica,"To score the winning touchdown, by the way.","To score the winning touchdown, by the way.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Ross,"Whoa, whoa, whoa, ho, ho, ho, you did not win the game, the touchdown didn’t count, because of the spectacularly illegal, oh and by the way savage nose breaking.","Whoa, whoa, whoa, ho, ho, ho, you did not win the game, the touchdown didn’t count, because of the spectacularly illegal, oh and by the way savage nose breaking.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Monica,(to Chandler and Joey) I won the game.,I won the game.,(to Chandler and Joey),,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Ross,Oh yeah! Then how come you didn’t get the Geller Cup?,Oh yeah! Then how come you didn’t get the Geller Cup?,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Rachel,"Um, there was a Geller Cup?","Um, there was a Geller Cup?",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Ross,"Yes, it was the trophy you got if you won the game. But our Dad said, ‘nobody won that game, ‘ and he was sick of our fighting, so he took the trophy and.... (pauses to collect himself, as he is on the verge of tears saying this) threw it in the lake.","Yes, it was the trophy you got if you won the game. But our Dad said, ‘nobody won that game, ‘ and he was sick of our fighting, so he took the trophy and....  threw it in the lake.","(pauses to collect himself, as he is on the verge of tears saying this)",,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Chandler,And was the curse lifted?,And was the curse lifted?,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Ross,Anyway. That’s when our Mom said we were not to play football ever again.,Anyway. That’s when our Mom said we were not to play football ever again.,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Monica,"Y'know what, I think we should play a game. I mean come on, it’s been twelve years.","Y'know what, I think we should play a game. I mean come on, it’s been twelve years.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Ross,Can I see you for a second?,Can I see you for a second?,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,stage_direction,,,,,,they walk over to the sink and discuss it for a moment,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Monica,(shouting) Once!!,Once!!,(shouting),,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Ross,"All right, we’re gonna play.","All right, we’re gonna play.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Chandler,"But wait a minute though, how are we gonna get there, though, because my Mom won’t let me cross the street.","But wait a minute though, how are we gonna get there, though, because my Mom won’t let me cross the street.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,scene_note,,,,,,,"Scene: The Park, the gang is warming up for their football game.",,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Monica,Okay. Let’s bring it in.,Okay. Let’s bring it in.,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Rachel,"Wait no, honey, honey throw it to me, throw it to me.","Wait no, honey, honey throw it to me, throw it to me.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Ross,Here you go. (throws her the ball),Here you go.,(throws her the ball),,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Rachel,(knocking it down instead of catching it) That almost hit me in the face.,That almost hit me in the face.,(knocking it down instead of catching it),,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Joey,"All right, we have to pick captains.","All right, we have to pick captains.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Chandler,And then Tineals.,And then Tineals.,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Phoebe,"Okay, so how do we decide that?","Okay, so how do we decide that?",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Monica,"Well, why don’t we just bunny up.","Well, why don’t we just bunny up.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,"Rachel, Chandler, and Joey",What?,What?,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Monica and Ross,(holding both of their hands above their heads making rabbit ears with their fingers.) Bunny!,Bunny!,(holding both of their hands above their heads making rabbit ears with their fingers.),,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Monica,"Okay, looks like Ross and I are captains. Okay, so um, I bunnied first so that means I get to pick first. Joey.","Okay, looks like Ross and I are captains. Okay, so um, I bunnied first so that means I get to pick first. Joey.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Joey,Thank you.,Thank you.,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Rachel,"Monica, I’m your best friend.","Monica, I’m your best friend.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Ross,"Sweetie, don’t worry you’ll get picked. Chandler.","Sweetie, don’t worry you’ll get picked. Chandler.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Rachel,Ross!,Ross!,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Monica,Phoebe.,Phoebe.,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,stage_direction,,,,,,"Phoebe kisses Rachel on the cheek, then joins her team.",,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Ross,"Sweetie, now I pick you.","Sweetie, now I pick you.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Rachel,You don’t pick me! You’re stuck with me!,You don’t pick me! You’re stuck with me!,,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Ross,"Okay. All right. So let’s see, let’s play from the trash can, to the lightpost. Right. Two hand touch, we’ll kick off.","Okay. All right. So let’s see, let’s play from the trash can, to the lightpost. Right. Two hand touch, we’ll kick off.",,,,,,03,09
S03E09,The One With The Football,Ira Ungerleider,dialogue,Monica,"All right people listen, I’ve got exactly twenty-eight minutes before I have to baste again.","All right people listen, I’ve got exactly twenty-eight minutes before I have to baste again.",,,,,,03,09
